run_id,arm,protocol,phase,hidden_size,seed,checkpoint,state_capacity,service_case,slice_origin_instructions,simulation_instructions,observed_trace_origin_records,event,final,instructions,cycles,trace_origin_records,trace_records_read,NL,M,callback_loads,callback_load_misses,P,Ipf,Q,U,L,pf_filled,pf_useless,pf_dropped,l2_sets,l2_ways,line_bytes,capacity_lines,capacity_bytes,occupancy_lines,occupancy_peak,fills_load,fills_rfo,fills_prefetch,fills_writeback,replacements,invalidations,line_lifetimes,line_lifetime_cycles,useful_line_lifetimes,useful_line_lifetime_cycles,prefetch_useful_lifetimes,prefetch_fill_to_first_demand_cycles,pq_occupancy,mshr_occupancy,cohort_enqueued,cohort_timely,cohort_late,cohort_unused,cohort_redundant_cache,cohort_redundant_inflight,cohort_pending,cohort_resident_unused,measurement_unresolved_lifecycles,measurement_unresolved_lifecycles_peak,available_positive_actions,available_positive_decisions,available_supervised_decisions,completed_updates,decoder_dropped_addresses,eligible_l2_callbacks,inference_dropped,inference_macs,inference_nonlinears,inference_service_cycles,max_tbptt_span,nn_admitted,nn_completed,numerical_failures,output_dropped_addresses,peak_inflight_updates,peak_input_queue,peak_output_queue,peak_padded_positions,peak_state_entries,peak_training_queue,prediction_weight_version_max,publication_cycles,published_parameter_values,published_versions,sample_exposures,state_evictions,teacher_calls,teacher_tag_comparison_bound,training_admitted,training_dropped,training_forward_macs,training_modeled_macs,training_modeled_nonlinears,training_service_cycles,model_version,input_queue,output_queue,training_queue,inference_inflight,update_inflight,state_entries,weight_bytes,h,macs_per_cycle,weight_bandwidth_bytes_per_cycle,state_entry_bytes,state_bytes_peak,state_bytes_configured,teacher_bytes_configured,teacher_output_bytes_configured,teacher_output_bytes_peak,inference_scratch_bytes,active_event_metadata_bytes,decoded_result_bytes_configured,decoded_result_bytes_peak,retained_weight_bank_bytes_configured,input_queue_bytes_configured,output_queue_bytes_configured,input_queue_bytes_peak,output_queue_bytes_peak,training_examples_bytes_configured,publication_bytes_configured,eligible_callbacks,pf_requested,positive_actions,training_drops,l2_load_miss,l2_loads,pf_issued,pq_merged_duplicate_proxy,pf_useful,pf_late,decoder_limit_drops,training_sample_exposures,admitted_decisions,completed_decisions,supervised_decisions,input_drops,l2_capacity_lines,output_drops,inference_scratch_traffic_bytes,nn_started,peak_decoded_addresses,peak_teacher_queue,observed_teacher_actions,observed_teacher_decisions,observed_teacher_positive_decisions,training_state_traffic_bytes,updates_started,publications_during_inference,retained_weight_bank_bytes_peak
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,2600000.0,6380018.0,25000000,2600254,41990,8823,41990,8823,50446,50446,0,12587,1,12771.0,136.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,8823,0,12771,0,17498,0,17498,18526028384,17362,18384070398,12587,25580679,0,0,50446,12587,1,136,33280,4394,0,48,48,64,0,0.0,0,0.0,0,41990,0,215709392,6528119,0,0,41990,41990,0.0,0,0,1,2,0,58,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,20880,16,0,0,160,9280,0,0,0,0,2176,56,512,32,0,896,768,56,48,0,0,41990.0,50446.0,0.0,0.0,8823.0,41990.0,50446.0,0.0,12587.0,1.0,0.0,0.0,41990.0,41990.0,0.0,0.0,4096.0,0.0,33459024,41990,2,0,,,,,,,
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,2700000.0,6627081.0,25000000,2700252,43622,9166,43622,9166,52416,52416,0,13057,1,13262.0,141.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,9166,0,13262,0,18332,0,18332,19385524860,18191,19238655278,13057,26704584,0,0,52416,13057,1,141,34585,4568,0,64,64,67,0,0.0,0,0.0,0,43622,0,224101088,6782306,0,0,43622,43622,0.0,0,0,1,2,0,58,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,20880,16,0,0,160,9280,0,0,0,0,2176,56,512,32,0,896,768,56,48,0,0,43622.0,52416.0,0.0,0.0,9166.0,43622.0,52416.0,0.0,13057.0,1.0,0.0,0.0,43622.0,43622.0,0.0,0.0,4096.0,0.0,34759680,43622,2,0,,,,,,,
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,2800000.0,6871862.0,25000000,2800255,45225,9490,45225,9490,54364,54364,0,13532,1,13743.0,149.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,9490,0,13743,0,19137,0,19137,20247155504,18988,20093503759,13532,27367173,0,0,54364,13532,1,149,35885,4735,0,62,62,68,0,0.0,0,0.0,0,45225,0,232354592,7032620,0,0,45225,45225,0.0,0,0,1,2,0,58,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,20880,16,0,0,160,9280,0,0,0,0,2176,56,512,32,0,896,768,56,48,0,0,45225.0,54364.0,0.0,0.0,9490.0,45225.0,54364.0,0.0,13532.0,1.0,0.0,0.0,45225.0,45225.0,0.0,0.0,4096.0,0.0,36037536,45225,2,0,,,,,,,
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,2900000.0,7114232.0,25000000,2900253,46848,9810,46848,9810,56314,56314,0,14004,1,14219.0,157.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,9810,0,14219,0,19933,0,19933,21111057946,19776,20949585522,14004,28696142,0,0,56314,14004,1,157,37198,4896,0,58,58,68,0,0.0,0,0.0,0,46848,0,240692336,7284953,0,0,46848,46848,0.0,0,0,1,2,0,58,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,20880,16,0,0,160,9280,0,0,0,0,2176,56,512,32,0,896,768,56,48,0,0,46848.0,56314.0,0.0,0.0,9810.0,46848.0,56314.0,0.0,14004.0,1.0,0.0,0.0,46848.0,46848.0,0.0,0.0,4096.0,0.0,37330800,46848,2,0,,,,,,,
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,3000000.0,7358362.0,25000000,3000252,48453,10137,48453,10137,58252,58252,0,14475,1,14697.0,170.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,10137,0,14697,0,20738,0,20738,21964389382,20568,21789892213,14475,30267846,0,0,58252,14475,1,170,38489,5065,0,52,52,68,0,0.0,0,0.0,0,48453,0,248945696,7534964,0,0,48453,48453,0.0,0,0,1,2,0,58,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,20880,16,0,0,160,9280,0,0,0,0,2176,56,512,32,0,896,768,56,48,0,0,48453.0,58252.0,0.0,0.0,10137.0,48453.0,58252.0,0.0,14475.0,1.0,0.0,0.0,48453.0,48453.0,0.0,0.0,4096.0,0.0,38609952,48453,2,0,,,,,,,
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,3100000.0,7602277.0,25000000,3100255,50074,10457,50074,10457,60194,60194,0,14954,1,15176.0,179.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,10457,0,15176,0,21537,0,21537,22830815531,21358,22647995775,14954,33828501,0,0,60194,14954,1,179,39791,5226,0,43,43,68,0,0.0,0,0.0,0,50074,0,257268464,7786709,0,0,50074,50074,0.0,0,0,1,2,0,58,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,20880,16,0,0,160,9280,0,0,0,0,2176,56,512,32,0,896,768,56,48,0,0,50074.0,60194.0,0.0,0.0,10457.0,50074.0,60194.0,0.0,14954.0,1.0,0.0,0.0,50074.0,50074.0,0.0,0.0,4096.0,0.0,39901488,50074,2,0,,,,,,,
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,3200000.0,7843664.0,25000000,3200255,51675,10773,51675,10773,62126,62126,0,15428,1,15648.0,184.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,10773,0,15648,0,22325,0,22325,23656957463,22141,23469096896,15428,36815111,0,0,62126,15428,1,184,41088,5389,0,36,36,68,0,0.0,0,0.0,0,51675,0,265500272,8036039,0,0,51675,51675,0.0,0,0,1,2,0,58,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,20880,16,0,0,160,9280,0,0,0,0,2176,56,512,32,0,896,768,56,48,0,0,51675.0,62126.0,0.0,0.0,10773.0,51675.0,62126.0,0.0,15428.0,1.0,0.0,0.0,51675.0,51675.0,0.0,0.0,4096.0,0.0,41177424,51675,2,0,,,,,,,
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,3300000.0,8087767.0,25000000,3300250,53280,11099,53280,11099,64078,64078,0,15902,1,16129.0,189.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,11099,0,16129,0,23132,0,23132,24515450024,22943,24322515755,15902,37798607,0,0,64078,15902,1,189,42393,5555,0,38,38,68,0,0.0,0,0.0,0,53280,0,273765392,8286743,0,0,53280,53280,0.0,0,0,1,2,0,58,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,20880,16,0,0,160,9280,0,0,0,0,2176,56,512,32,0,896,768,56,48,0,0,53280.0,64078.0,0.0,0.0,11099.0,53280.0,64078.0,0.0,15902.0,1.0,0.0,0.0,53280.0,53280.0,0.0,0.0,4096.0,0.0,42456912,53280,2,0,,,,,,,
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,3400000.0,8330860.0,25000000,3400254,54902,11424,54902,11424,66032,66032,0,16376,1,16611.0,194.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,11424,0,16611,0,23939,0,23939,25358332810,23745,25159763071,16376,39486143,0,0,66032,16376,1,194,43699,5721,0,41,41,68,0,0.0,0,0.0,0,54902,0,282102368,8539178,0,0,54902,54902,0.0,0,0,1,2,0,58,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,20880,16,0,0,160,9280,0,0,0,0,2176,56,512,32,0,896,768,56,48,0,0,54902.0,66032.0,0.0,0.0,11424.0,54902.0,66032.0,0.0,16376.0,1.0,0.0,0.0,54902.0,54902.0,0.0,0.0,4096.0,0.0,43749504,54902,2,0,,,,,,,
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,3500000.0,8573432.0,25000000,3500252,56503,11741,56503,11741,67962,67962,0,16852,1,17087.0,197.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,11741,0,17087,0,24732,0,24732,26228670494,24535,26027248948,16852,41209777,0,0,67962,16852,1,197,44992,5882,0,38,38,68,0,0.0,0,0.0,0,56503,0,290332496,8788409,0,0,56503,56503,0.0,0,0,1,2,0,58,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,20880,16,0,0,160,9280,0,0,0,0,2176,56,512,32,0,896,768,56,48,0,0,56503.0,67962.0,0.0,0.0,11741.0,56503.0,67962.0,0.0,16852.0,1.0,0.0,0.0,56503.0,56503.0,0.0,0.0,4096.0,0.0,45025392,56503,2,0,,,,,,,
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,3600000.0,8818532.0,25000000,3600255,58129,12077,58129,12077,69916,69916,0,17324,1,17570.0,201.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,12077,0,17570,0,25551,0,25551,27090835395,25350,26885814246,17324,43415826,0,0,69916,17324,1,201,46293,6052,0,45,45,68,0,0.0,0,0.0,0,58129,0,298685984,9041228,0,0,58129,58129,0.0,0,0,1,2,0,58,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,20880,16,0,0,160,9280,0,0,0,0,2176,56,512,32,0,896,768,56,48,0,0,58129.0,69916.0,0.0,0.0,12077.0,58129.0,69916.0,0.0,17324.0,1.0,0.0,0.0,58129.0,58129.0,0.0,0.0,4096.0,0.0,46321056,58129,2,0,,,,,,,
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,3700000.0,9070978.0,25000000,3700252,59717,12423,59717,12423,71844,71844,0,17791,1,18059.0,201.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,12423,0,18059,0,26386,0,26386,27964838535,26185,27759817386,17791,44554730,0,0,71844,17791,1,201,47556,6228,0,67,67,71,0,0.0,0,0.0,0,59717,0,306860768,9289112,0,0,59717,59717,0.0,0,0,1,2,0,58,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,20880,16,0,0,160,9280,0,0,0,0,2176,56,512,32,0,896,768,56,48,0,0,59717.0,71844.0,0.0,0.0,12423.0,59717.0,71844.0,0.0,17791.0,1.0,0.0,0.0,59717.0,59717.0,0.0,0.0,4096.0,0.0,47586912,59717,2,0,,,,,,,
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,3800000.0,9313979.0,25000000,3800253,61338,12750,61338,12750,73790,73790,0,18264,1,18536.0,208.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,12750,0,18536,0,27190,0,27190,28840250171,26982,28627237237,18264,45220414,0,0,73790,18264,1,208,48858,6395,0,64,64,71,0,0.0,0,0.0,0,61338,0,315186896,9541055,0,0,61338,61338,0.0,0,0,1,2,0,58,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,20880,16,0,0,160,9280,0,0,0,0,2176,56,512,32,0,896,768,56,48,0,0,61338.0,73790.0,0.0,0.0,12750.0,61338.0,73790.0,0.0,18264.0,1.0,0.0,0.0,61338.0,61338.0,0.0,0.0,4096.0,0.0,48878544,61338,2,0,,,,,,,
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,3900000.0,9560148.0,25000000,3900254,62948,13079,62948,13079,75750,75750,0,18737,1,19020.0,220.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,13079,0,19020,0,28003,0,28003,29720630769,27783,29493873963,18737,46386977,2,0,75750,18737,1,220,50167,6560,2,63,65,71,0,0.0,0,0.0,0,62948,0,323479376,9792635,0,0,62948,62948,0.0,0,0,1,2,0,58,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,20880,16,0,0,160,9280,0,0,0,0,2176,56,512,32,0,896,768,56,48,0,0,62948.0,75750.0,0.0,0.0,13079.0,62948.0,75750.0,0.0,18737.0,1.0,0.0,0.0,62948.0,62948.0,0.0,0.0,4096.0,0.0,50162064,62948,2,0,,,,,,,
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,4000000.0,9804525.0,25000000,4000252,64553,13407,64553,13407,77700,77700,0,19208,1,19504.0,233.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,13407,0,19504,0,28815,0,28815,30577160914,28582,30339593625,19208,47740423,0,0,77700,19208,1,233,51467,6728,0,63,63,73,0,0.0,0,0.0,0,64553,0,331742816,10043240,0,0,64553,64553,0.0,0,0,1,2,0,58,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,20880,16,0,0,160,9280,0,0,0,0,2176,56,512,32,0,896,768,56,48,0,0,64553.0,77700.0,0.0,0.0,13407.0,64553.0,77700.0,0.0,19208.0,1.0,0.0,0.0,64553.0,64553.0,0.0,0.0,4096.0,0.0,51441504,64553,2,0,,,,,,,
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,4100000.0,10053286.0,25000000,4100253,66183,13751,66183,13751,79664,79664,0,19680,1,19995.0,238.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,13751,0,19995,0,29650,0,29650,31448790809,29412,31205800798,19680,48555754,0,0,79664,19680,1,238,52765,6903,0,77,77,81,0,0.0,0,0.0,0,66183,0,340121216,10296938,0,0,66183,66183,0.0,0,0,1,2,0,58,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,20880,16,0,0,160,9280,0,0,0,0,2176,56,512,32,0,896,768,56,48,0,0,66183.0,79664.0,0.0,0.0,13751.0,66183.0,79664.0,0.0,19680.0,1.0,0.0,0.0,66183.0,66183.0,0.0,0.0,4096.0,0.0,52740480,66183,2,0,,,,,,,
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,4200000.0,10297723.0,25000000,4200254,67790,14079,67790,14079,81614,81614,0,20154,1,20477.0,250.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,14079,0,20477,0,30460,0,30460,32288827085,30210,32033281867,20154,49773030,0,0,81614,20154,1,250,54067,7069,0,73,73,82,0,0.0,0,0.0,0,67790,0,348392912,10547735,0,0,67790,67790,0.0,0,0,1,2,0,58,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,20880,16,0,0,160,9280,0,0,0,0,2176,56,512,32,0,896,768,56,48,0,0,67790.0,81614.0,0.0,0.0,14079.0,67790.0,81614.0,0.0,20154.0,1.0,0.0,0.0,67790.0,67790.0,0.0,0.0,4096.0,0.0,54021456,67790,2,0,,,,,,,
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,4300000.0,10544372.0,25000000,4300252,69419,14419,69419,14419,83586,83586,0,20623,1,20958.0,264.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,14419,0,20958,0,31281,0,31281,33124374499,31017,32854432592,20623,50941472,0,0,83586,20623,1,264,55388,7239,0,71,71,82,0,0.0,0,0.0,0,69419,0,356773904,10801733,0,0,69419,69419,0.0,0,0,1,2,0,58,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,20880,16,0,0,160,9280,0,0,0,0,2176,56,512,32,0,896,768,56,48,0,0,69419.0,83586.0,0.0,0.0,14419.0,69419.0,83586.0,0.0,20623.0,1.0,0.0,0.0,69419.0,69419.0,0.0,0.0,4096.0,0.0,55319856,69419,2,0,,,,,,,
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,4400000.0,10788497.0,25000000,4400253,71023,14740,71023,14740,85522,85522,0,21098,1,21437.0,279.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,14740,0,21437,0,32081,0,32081,33946441715,31802,33662935244,21098,51608481,0,1,85522,21098,1,279,56682,7401,1,60,61,82,0,0.0,0,0.0,0,71023,0,365021456,11051549,0,0,71023,71023,0.0,0,0,1,2,0,58,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,20880,16,0,0,160,9280,0,0,0,0,2176,56,512,32,0,896,768,56,48,0,0,71023.0,85522.0,0.0,0.0,14740.0,71023.0,85522.0,0.0,21098.0,1.0,0.0,0.0,71023.0,71023.0,0.0,0.0,4096.0,0.0,56598192,71023,2,0,,,,,,,
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,4500000.0,11030458.0,25000000,4500254,72648,15063,72648,15063,87480,87480,0,21573,1,21918.0,287.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,15063,0,21918,0,32885,0,32885,34825743047,32598,34532999431,21573,52922861,0,0,87480,21573,1,287,57997,7564,0,58,58,82,0,0.0,0,0.0,0,72648,0,373374176,11304470,0,0,72648,72648,0.0,0,0,1,2,0,58,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,20880,16,0,0,160,9280,0,0,0,0,2176,56,512,32,0,896,768,56,48,0,0,72648.0,87480.0,0.0,0.0,15063.0,72648.0,87480.0,0.0,21573.0,1.0,0.0,0.0,72648.0,72648.0,0.0,0.0,4096.0,0.0,57893184,72648,2,0,,,,,,,
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,4600000.0,11275593.0,25000000,4600252,74255,15394,74255,15394,89444,89444,0,22043,1,22402.0,301.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,15394,0,22402,0,33700,0,33700,35710150421,33399,35401715870,22043,53425625,0,0,89444,22043,1,301,59310,7731,0,58,58,82,0,0.0,0,0.0,0,74255,0,381657632,11555960,0,0,74255,74255,0.0,0,0,1,2,0,58,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,20880,16,0,0,160,9280,0,0,0,0,2176,56,512,32,0,896,768,56,48,0,0,74255.0,89444.0,0.0,0.0,15394.0,74255.0,89444.0,0.0,22043.0,1.0,0.0,0.0,74255.0,74255.0,0.0,0.0,4096.0,0.0,59174496,74255,2,0,,,,,,,
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,4700000.0,11519799.0,25000000,4700255,75863,15721,75863,15721,91400,91400,0,22518,1,22885.0,308.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,15721,0,22885,0,34510,0,34510,36606322295,34202,36290545426,22518,53911522,0,0,91400,22518,1,308,60616,7898,0,59,59,82,0,0.0,0,0.0,0,75863,0,389938496,11807150,0,0,75863,75863,0.0,0,0,1,2,0,58,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,20880,16,0,0,160,9280,0,0,0,0,2176,56,512,32,0,896,768,56,48,0,0,75863.0,91400.0,0.0,0.0,15721.0,75863.0,91400.0,0.0,22518.0,1.0,0.0,0.0,75863.0,75863.0,0.0,0.0,4096.0,0.0,60456384,75863,2,0,,,,,,,
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,4800000.0,11763542.0,25000000,4800255,77490,16054,77490,16054,93356,93356,0,22990,1,23366.0,320.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,16054,0,23366,0,35324,0,35324,37460084310,35004,37130595041,22990,55238091,0,0,93356,22990,1,320,61920,8069,0,56,56,82,0,0.0,0,0.0,0,77490,0,398297792,12060164,0,0,77490,77490,0.0,0,0,1,2,0,58,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,20880,16,0,0,160,9280,0,0,0,0,2176,56,512,32,0,896,768,56,48,0,0,77490.0,93356.0,0.0,0.0,16054.0,77490.0,93356.0,0.0,22990.0,1.0,0.0,0.0,77490.0,77490.0,0.0,0.0,4096.0,0.0,61752864,77490,2,0,,,,,,,
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,4900000.0,12006373.0,25000000,4900255,79094,16370,79094,16370,95298,95298,0,23467,1,23845.0,326.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,16370,0,23845,0,36119,0,36119,38321436557,35793,37987479808,23467,56284532,0,1,95298,23467,1,326,63223,8228,1,52,53,82,0,0.0,0,0.0,0,79094,0,406550384,12310277,0,0,79094,79094,0.0,0,0,1,2,0,58,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,20880,16,0,0,160,9280,0,0,0,0,2176,56,512,32,0,896,768,56,48,0,0,79094.0,95298.0,0.0,0.0,16370.0,79094.0,95298.0,0.0,23467.0,1.0,0.0,0.0,79094.0,79094.0,0.0,0.0,4096.0,0.0,63031344,79094,2,0,,,,,,,
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,5000000.0,12254740.0,25000000,5000253,80731,16724,80731,16724,97262,97262,0,23935,1,24338.0,337.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,16724,0,24338,0,36966,0,36966,39206454555,36629,38860851384,23935,57106685,0,0,97262,23935,1,337,64516,8407,0,66,66,82,0,0.0,0,0.0,0,80731,0,414957680,12564647,0,0,80731,80731,0.0,0,0,1,2,0,58,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,20880,16,0,0,160,9280,0,0,0,0,2176,56,512,32,0,896,768,56,48,0,0,80731.0,97262.0,0.0,0.0,16724.0,80731.0,97262.0,0.0,23935.0,1.0,0.0,0.0,80731.0,80731.0,0.0,0.0,4096.0,0.0,64335696,80731,2,0,,,,,,,
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,5100000.0,12501426.0,25000000,5100253,82323,17067,82323,17067,99180,99180,0,24405,1,24823.0,349.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,17067,0,24823,0,37794,0,37794,40040999496,37445,39683357210,24405,58273927,0,0,99180,24405,1,349,65780,8576,0,69,69,82,0,0.0,0,0.0,0,82323,0,423140576,12812420,0,0,82323,82323,0.0,0,0,1,2,0,58,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,20880,16,0,0,160,9280,0,0,0,0,2176,56,512,32,0,896,768,56,48,0,0,82323.0,99180.0,0.0,0.0,17067.0,82323.0,99180.0,0.0,24405.0,1.0,0.0,0.0,82323.0,82323.0,0.0,0.0,4096.0,0.0,65604384,82323,2,0,,,,,,,
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,5200000.0,12748057.0,25000000,5200255,83931,17406,83932,17407,101116,101116,0,24873,1,25305.0,358.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,17406,0,25305,0,38615,0,38615,40889700357,38257,40522951559,24873,58911328,2,2,101116,24873,1,358,67060,8747,3,74,77,84,0,0.0,0,0.0,0,83932,0,431408768,13062716,0,0,83932,83932,0.0,0,0,1,2,0,58,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,20880,16,0,0,160,9280,0,0,0,0,2176,56,512,32,0,896,768,56,48,0,0,83932.0,101116.0,0.0,0.0,17406.0,83931.0,101116.0,0.0,24873.0,1.0,0.0,0.0,83932.0,83932.0,0.0,0.0,4096.0,0.0,66886560,83932,2,0,,,,,,,
